Order date,Product Brand,Product number,Customer ID,Order ID,Supermarket purchased from,Sales Volume, Sales Value
1/26/2017,Competitor B,709381,502635,R1320727,Supermarket West,2,$89.60 
1/26/2017,Competitor B,422968,504889,R1320837,Supermarket North-East,1,$32.00 
1/27/2017,Colgate-Palmolive,798288,168550,R1320937,Supermarket West,1,$37.00 
1/27/2017,Colgate-Palmolive,597365,168550,R1320937,Supermarket West,1,$43.60 
1/27/2017,Colgate-Palmolive,348047,377222,R1321067,Supermarket North,1,$37.20 
1/27/2017,Competitor B,419762,441590,R1321428,Supermarket South-West,2,$61.80 
1/27/2017,Competitor B,903052,453084,R1321353,Supermarket North,1,$34.60 
1/27/2017,Competitor B,584710,453084,R1321353,Supermarket North,1,$40.60 
1/27/2017,Competitor A,936450,490030,R1321250,Supermarket West,1,$27.90 
1/28/2017,Competitor B,537012,455859,R1321663,Supermarket West,1,$42.00 
1/28/2017,Competitor A,113733,506499,R1321574,Supermarket West,1,$27.90 
1/29/2017,Competitor B,720906,46356,R1321991,Supermarket West,2,$79.60 
1/29/2017,Colgate-Palmolive,897047,205412,R1321742,Supermarket South,1,$52.20 
1/29/2017,Competitor A,297015,477499,R1321822,Supermarket West,1,$36.00 
1/29/2017,Competitor B,390602,494778,R1322263,Supermarket North-East,1,$32.00 
1/29/2017,Competitor B,759650,504665,R1322010,Supermarket West,1,$44.80 
1/30/2017,Competitor B,714468,54276,R1323015,Supermarket West,1,$9.90 
1/30/2017,Competitor B,776126,250438,R1322884,Supermarket South,1,$65.00 
1/30/2017,Colgate-Palmolive,905356,441080,R1322688,Supermarket West,1,$39.90 
1/30/2017,Competitor B,312964,499559,R1323177,Supermarket South-West,2,$8.60 
1/30/2017,Competitor B,768644,503342,R1322988,Supermarket North,1,$71.50 
1/31/2017,Colgate-Palmolive,915953,133064,R1323234,Supermarket West,2,$78.00 
1/31/2017,Colgate-Palmolive,300035,133064,R1323234,Supermarket West,1,$39.00 
1/31/2017,Competitor B,714468,133064,R1323234,Supermarket West,1,$9.90 
1/31/2017,Competitor B,879915,281673,R1323520,Supermarket West,1,$6.00 
1/31/2017,Competitor B,776126,371377,R1323624,Supermarket West,2,$119.80 
1/31/2017,Colgate-Palmolive,863562,428999,R1323396,Supermarket West,1,$33.90 
1/31/2017,Competitor A,936450,490030,R1323474,Supermarket West,1,$27.90 
2/1/2017,Colgate-Palmolive,926954,48576,R1323822,Supermarket West,2,$79.80 
2/1/2017,Competitor B,555673,150073,R1324021,Supermarket West,1,$42.90 
2/1/2017,Competitor B,591094,363669,R1324132,Supermarket South-West,2,$8.60 
2/1/2017,Competitor B,315236,363669,R1324132,Supermarket South-West,2,$61.80 
2/1/2017,Competitor B,855059,480116,R1324219,Supermarket West,2,$119.80 
2/1/2017,Competitor B,732190,480116,R1324219,Supermarket West,1,$59.90 
2/1/2017,Colgate-Palmolive,786865,506003,R1323979,Supermarket West,1,$39.00 
2/2/2017,Competitor B,269713,1921,R1324745,Supermarket North,1,$45.80 
2/2/2017,Colgate-Palmolive,762610,5160,R1324387,Supermarket West,1,$43.60 
2/2/2017,Competitor B,537012,97879,R1324847,Supermarket West,1,$42.90 
2/2/2017,Competitor B,359784,97879,R1324847,Supermarket West,1,$39.80 
2/2/2017,Competitor A,252579,103776,R1324569,Supermarket West,1,$42.90 
2/2/2017,Competitor A,789157,395660,R1324652,Supermarket West,1,$28.50 
2/2/2017,Competitor A,533718,395660,R1324652,Supermarket West,1,$28.50 
2/2/2017,Competitor A,137087,395660,R1324652,Supermarket West,1,$28.50 
2/2/2017,Competitor B,419762,441590,R1324937,Supermarket West,1,$33.80 
2/2/2017,Competitor B,537012,455859,R1325057,Supermarket West,2,$85.80 
2/2/2017,Colgate-Palmolive,196390,469656,R1324489,Supermarket West,2,$105.40 
2/3/2017,Colgate-Palmolive,863562,11851,R1325188,Supermarket South-West,2,$63.80 
2/3/2017,Colgate-Palmolive,915953,124027,R1325241,Supermarket West,2,$78.00 
2/3/2017,Colgate-Palmolive,915953,428593,R1325366,Supermarket West,1,$39.00 
2/3/2017,Competitor A,177017,491486,R1325465,Supermarket North-East,1,$37.00 
2/3/2017,Competitor B,849497,506940,R1325587,Supermarket West,1,$39.80 
2/4/2017,Competitor A,419869,2016,R1325641,Supermarket West,1,$16.00 
2/4/2017,Competitor B,620967,32908,R1326086,Supermarket South-West,2,$111.80 
2/4/2017,Competitor B,720906,46356,R1325720,Supermarket North-East,3,$113.70 
2/4/2017,Competitor B,849497,334754,R1325827,Supermarket North-East,1,$37.90 
2/4/2017,Competitor B,269713,401423,R1326155,Supermarket South,1,$39.00 
2/4/2017,Competitor B,855059,462993,R1325930,Supermarket West,1,$59.90 
2/5/2017,Competitor B,537012,465339,R1326933,Supermarket West,1,$42.90 
2/5/2017,Competitor B,768644,483722,R1326735,Supermarket North,1,$67.70 
2/5/2017,Competitor B,419762,496554,R1327077,Supermarket West,1,$33.70 
2/5/2017,Competitor B,555673,501730,R1326889,Supermarket West,1,$42.90 
2/5/2017,Competitor A,297015,507006,R1326590,Supermarket West,2,$61.80 
2/5/2017,Colgate-Palmolive,905356,507808,R1326382,Supermarket North-East,1,$30.00 
2/6/2017,Competitor B,390602,291825,R1327619,Supermarket South-West,1,$30.90 
2/6/2017,Colgate-Palmolive,786865,416668,R1327168,Supermarket West,2,$78.00 
2/6/2017,Competitor A,665803,416668,R1327168,Supermarket West,1,$36.00 
2/6/2017,Competitor A,252579,493913,R1327316,Supermarket West,2,$85.80 
2/7/2017,Competitor B,720906,244012,R1328081,Supermarket West,1,$39.80 
2/7/2017,Colgate-Palmolive,915953,272240,R1327761,Supermarket West,4,$156.00 
2/7/2017,Competitor B,768644,381654,R1328155,Supermarket West,1,$59.90 
2/7/2017,Competitor B,139932,462993,R1328236,Supermarket South,1,$65.00 
2/7/2017,Competitor B,198485,495069,R1328390,Supermarket South,1,$14.00 
2/7/2017,Competitor A,388827,500242,R1327881,Supermarket West,3,$83.70 
2/7/2017,Competitor A,297015,503447,R1327918,Supermarket West,1,$36.00 
2/8/2017,Colgate-Palmolive,762610,5160,R1328476,Supermarket West,1,$43.60 
2/8/2017,Colgate-Palmolive,926954,52079,R1328577,Supermarket South,3,$131.70 
2/8/2017,Colgate-Palmolive,298313,52079,R1328577,Supermarket South,1,$46.90 
2/8/2017,Competitor B,954518,97879,R1328872,Supermarket West,1,$33.70 
2/8/2017,Competitor B,591094,97879,R1328872,Supermarket West,4,$24.00 
2/8/2017,Competitor B,315236,97879,R1328872,Supermarket West,1,$33.80 
2/8/2017,Colgate-Palmolive,301348,465442,R1328658,Supermarket West,1,$29.00 
2/8/2017,Colgate-Palmolive,301348,469656,R1328738,Supermarket West,2,$58.00 
2/8/2017,Competitor B,178732,495318,R1329077,Supermarket West,1,$26.10 
2/8/2017,Competitor B,359784,495318,R1329077,Supermarket West,1,$39.80 
2/8/2017,Competitor B,537012,508313,R1329136,Supermarket West,4,$171.60 
2/9/2017,Competitor B,720906,46356,R1329520,Supermarket West,1,$39.80 
2/9/2017,Competitor A,137087,69643,R1329320,Supermarket South-West,1,$25.90 
2/9/2017,Competitor B,269713,401423,R1329715,Supermarket South,1,$39.00 
2/9/2017,Colgate-Palmolive,597365,460465,R1329279,Supermarket West,1,$43.60 
2/9/2017,Competitor A,177017,491486,R1329488,Supermarket North-East,3,$111.00 
2/10/2017,Competitor B,720906,39022,R1330165,Supermarket West,1,$39.80 
2/10/2017,Colgate-Palmolive,899488,455859,R1329844,Supermarket North,1,$37.20 
2/10/2017,Competitor B,759650,499559,R1330278,Supermarket South,1,$59.90 
2/11/2017,Competitor B,584710,48663,R1330357,Supermarket North,2,$81.20 
2/11/2017,Competitor B,720906,48663,R1330357,Supermarket North,2,$89.20 
2/12/2017,Colgate-Palmolive,863562,14971,R1330636,Supermarket West,1,$33.90 
2/12/2017,Competitor B,115927,14971,R1330636,Supermarket West,1,$29.90 
2/12/2017,Colgate-Palmolive,597365,93487,R1330714,Supermarket West,1,$43.60 
2/12/2017,Competitor A,497641,141679,R1331427,Supermarket West,1,$5.50 
2/12/2017,Competitor A,249666,141679,R1331427,Supermarket West,1,$30.90 
2/12/2017,Competitor B,315236,363669,R1331667,Supermarket South,1,$38.20 
2/12/2017,Colgate-Palmolive,926954,428180,R1331049,Supermarket West,1,$39.90 
2/12/2017,Colgate-Palmolive,348047,457781,R1331129,Supermarket North,1,$37.20 
2/12/2017,Colgate-Palmolive,863562,504888,R1331214,Supermarket West,1,$33.90 
2/12/2017,Competitor B,359784,507640,R1331713,Supermarket North,1,$40.60 
2/13/2017,Competitor B,640845,334754,R1331932,Supermarket North-East,1,$37.90 
2/13/2017,Competitor B,584710,334754,R1331932,Supermarket North-East,1,$37.90 
2/13/2017,Competitor B,555673,501730,R1332068,Supermarket West,1,$42.90 
2/13/2017,Competitor B,954518,502491,R1332136,Supermarket North-East,1,$32.00 
2/13/2017,Competitor B,456255,507374,R1332229,Supermarket West,1,$59.90 
2/14/2017,Competitor B,720906,11021,R1332858,Supermarket North-East,1,$37.90 
2/14/2017,Competitor B,620967,32908,R1333057,Supermarket South-West,2,$111.80 
2/14/2017,Colgate-Palmolive,123796,262871,R1332448,Supermarket West,1,$31.30 
2/14/2017,Colgate-Palmolive,915953,272240,R1332548,Supermarket West,2,$93.40 
2/14/2017,Competitor B,954518,483959,R1332921,Supermarket North,2,$74.00 
2/14/2017,Competitor B,390602,494778,R1333279,Supermarket North-East,1,$32.00 
2/14/2017,Colgate-Palmolive,348047,503012,R1332698,Supermarket North-West,1,$30.90 
2/15/2017,Colgate-Palmolive,300035,133064,R1333329,Supermarket West,1,$46.70 
2/15/2017,Competitor B,584710,211936,R1333532,Supermarket West,1,$39.80 
2/15/2017,Competitor B,720906,211936,R1333532,Supermarket West,1,$39.80 
2/15/2017,Colgate-Palmolive,905356,462074,R1333474,Supermarket West,1,$39.90 
2/15/2017,Colgate-Palmolive,597365,462074,R1333474,Supermarket West,1,$43.60 
2/15/2017,Competitor B,532182,494853,R1333635,Supermarket West,3,$89.70 
2/15/2017,Competitor B,709381,509423,R1333777,Supermarket West,4,$171.60 
2/16/2017,Competitor B,720906,46356,R1334249,Supermarket West,2,$79.60 
2/16/2017,Competitor B,954518,100843,R1334368,Supermarket West,1,$33.80 
2/16/2017,Colgate-Palmolive,300035,104934,R1333848,Supermarket West,1,$46.70 
2/16/2017,Competitor B,903052,104934,R1333848,Supermarket West,1,$29.90 
2/16/2017,Colgate-Palmolive,645430,150073,R1333947,Supermarket West,1,$46.70 
2/16/2017,Colgate-Palmolive,786865,271944,R1334024,Supermarket North,1,$51.70 
2/16/2017,Competitor B,555673,490838,R1334444,Supermarket West,1,$44.80 
2/16/2017,Competitor B,198485,491486,R1334660,Supermarket West,1,$11.40 
2/16/2017,Competitor A,297015,508584,R1334169,Supermarket West,1,$32.00 
2/17/2017,Competitor B,982986,577,R1335112,Supermarket South,2,$81.60 
2/17/2017,Competitor B,139932,577,R1335112,Supermarket South,2,$130.00 
2/17/2017,Competitor A,297015,78249,R1334846,Supermarket West,3,$96.00 
2/17/2017,Competitor A,249666,160206,R1334992,Supermarket West,1,$30.90 
2/17/2017,Competitor A,252579,160206,R1334992,Supermarket West,1,$42.90 
2/17/2017,Competitor B,269713,160206,R1334992,Supermarket West,2,$57.20 
2/17/2017,Competitor A,322245,217412,R1335055,Supermarket West,1,$27.80 
2/17/2017,Colgate-Palmolive,301348,469656,R1334790,Supermarket West,1,$43.20 
2/17/2017,Competitor B,796801,503342,R1335366,Supermarket North,1,$44.60 
2/18/2017,Competitor A,137087,69654,R1335751,Supermarket West,1,$28.50 
2/18/2017,Competitor A,701139,128005,R1335842,Supermarket West,1,$31.90 
2/18/2017,Competitor A,978820,401423,R1335957,Supermarket North,1,$41.70 
2/18/2017,Colgate-Palmolive,300035,443844,R1335436,Supermarket West,2,$93.40 
2/18/2017,Colgate-Palmolive,905356,449543,R1335521,Supermarket West,1,$39.90 
2/18/2017,Competitor A,137087,449543,R1335521,Supermarket West,1,$28.50 
2/18/2017,Competitor B,269713,449543,R1335521,Supermarket West,1,$28.60 
2/18/2017,Competitor B,385150,493328,R1336036,Supermarket South-West,2,$61.80 
2/18/2017,Colgate-Palmolive,227633,495069,R1335678,Supermarket South,1,$55.00 
2/19/2017,Competitor A,177017,7964,R1336324,Supermarket West,2,$62.00 
2/19/2017,Competitor A,297015,151786,R1336462,Supermarket West,2,$62.00 
2/19/2017,Competitor A,422570,296154,R1336525,Supermarket West,1,$30.90 
2/19/2017,Competitor A,936450,417935,R1336657,Supermarket West,1,$26.90 
2/19/2017,Competitor B,537012,455859,R1337054,Supermarket West,4,$179.20 
2/19/2017,Competitor B,269713,470640,R1337119,Supermarket West,4,$114.40 
2/19/2017,Competitor B,583164,479754,R1337221,Supermarket North-East,2,$59.80 
2/19/2017,Competitor B,178732,495318,R1337342,Supermarket West,1,$26.10 
2/19/2017,Competitor B,359784,495318,R1337342,Supermarket West,1,$39.80 
2/19/2017,Competitor A,850788,504386,R1336851,Supermarket West,1,$26.90 
2/19/2017,Colgate-Palmolive,104255,504889,R1336115,Supermarket West,1,$38.90 
2/19/2017,Colgate-Palmolive,786865,507677,R1336237,Supermarket North,1,$51.70 
2/19/2017,Colgate-Palmolive,300035,507677,R1336237,Supermarket North,1,$52.30 
2/20/2017,Competitor B,555673,150073,R1338073,Supermarket West,2,$89.60 
2/20/2017,Colgate-Palmolive,300035,192014,R1337555,Supermarket North-East,1,$50.00 
2/20/2017,Competitor B,768644,244012,R1338115,Supermarket West,1,$59.90 
2/20/2017,Competitor B,385150,279932,R1338224,Supermarket North-East,1,$32.00 
2/20/2017,Colgate-Palmolive,915953,424033,R1337622,Supermarket West,1,$46.70 
2/20/2017,Competitor A,226997,453694,R1337761,Supermarket West,3,$96.00 
2/20/2017,Competitor A,473581,467286,R1337866,Supermarket North,1,$40.40 
2/20/2017,Competitor B,796801,467286,R1337866,Supermarket North,1,$44.60 
2/20/2017,Competitor A,625804,473000,R1337987,Supermarket West,1,$31.00 
2/20/2017,Competitor B,312964,499559,R1338314,Supermarket South-West,1,$4.30 
2/20/2017,Competitor B,419762,510195,R1338569,Supermarket South-West,1,$30.90 
2/21/2017,Competitor B,768644,76399,R1339369,Supermarket South-West,2,$111.80 
2/21/2017,Competitor B,121093,151078,R1339461,Supermarket West,2,$130.60 
2/21/2017,Competitor B,138108,151078,R1339461,Supermarket West,2,$130.60 
2/21/2017,Colgate-Palmolive,298313,234082,R1338748,Supermarket West,1,$37.90 
2/21/2017,Competitor B,776126,234082,R1338748,Supermarket West,1,$59.90 
2/21/2017,Colgate-Palmolive,915953,259845,R1338898,Supermarket North,1,$51.70 
2/21/2017,Colgate-Palmolive,301348,291825,R1339098,Supermarket West,1,$43.20 
2/21/2017,Competitor B,315236,445921,R1339556,Supermarket South,1,$38.20 
2/22/2017,Competitor B,796801,103,R1340490,Supermarket North,1,$44.60 
2/22/2017,Competitor B,720906,46356,R1340368,Supermarket West,5,$119.40 
2/22/2017,Competitor A,252579,103776,R1340010,Supermarket West,1,$42.90 
2/22/2017,Competitor A,850788,104934,R1340180,Supermarket West,1,$25.50 
2/22/2017,Competitor B,555673,104934,R1340180,Supermarket West,1,$43.00 
2/22/2017,Competitor B,178732,146289,R1340555,Supermarket West,1,$26.10 
2/22/2017,Colgate-Palmolive,897047,205412,R1339789,Supermarket South,1,$52.20 
2/22/2017,Competitor A,297015,434214,R1340256,Supermarket West,1,$32.00 
2/22/2017,Competitor B,796801,510522,R1340758,Supermarket North,1,$40.60 
2/23/2017,Competitor B,620967,32908,R1342515,Supermarket South-West,4,$167.70 
2/23/2017,Competitor B,555673,42183,R1342174,Supermarket West,1,$43.00 
2/23/2017,Competitor B,312964,46517,R1342627,Supermarket South-West,2,$8.60 
2/23/2017,Competitor A,582553,205594,R1341010,Supermarket West,1,$26.90 
2/23/2017,Competitor B,732190,211936,R1342274,Supermarket West,1,$59.90 
2/23/2017,Competitor B,880952,216177,R1342777,Supermarket West,4,$172.00 
2/23/2017,Competitor A,582553,238708,R1341174,Supermarket West,1,$26.90 
2/23/2017,Competitor A,177017,240783,R1341285,Supermarket West,2,$72.00 
2/23/2017,Competitor A,582553,250223,R1341383,Supermarket West,2,$53.80 
2/23/2017,Competitor B,732190,268133,R1340859,Supermarket South-West,1,$55.90 
2/23/2017,Competitor B,403498,268133,R1340859,Supermarket South-West,2,$111.80 
2/23/2017,Competitor B,555673,376131,R1342341,Supermarket West,2,$86.00 
2/23/2017,Competitor B,880952,376131,R1342341,Supermarket West,3,$129.00 
2/23/2017,Competitor B,385150,415103,R1342867,Supermarket North-East,1,$32.00 
2/23/2017,Competitor B,880952,461991,R1340966,Supermarket West,3,$129.00 
2/23/2017,Competitor B,880952,461991,R1340966,Supermarket West,2,$86.00 
2/23/2017,Competitor B,709381,461991,R1340966,Supermarket West,1,$43.00 
2/23/2017,Competitor B,456255,470233,R1343032,Supermarket West,1,$59.90 
2/23/2017,Competitor A,199788,475745,R1341450,Supermarket West,1,$30.90 
2/23/2017,Competitor B,880952,489849,R1343172,Supermarket West,1,$43.00 
2/23/2017,Competitor B,880952,492146,R1343262,Supermarket West,1,$43.00 
2/23/2017,Competitor B,390602,494778,R1343356,Supermarket North-East,1,$32.00 
2/23/2017,Competitor B,880952,501338,R1343446,Supermarket West,3,$129.00 
2/23/2017,Competitor A,166761,504101,R1341533,Supermarket West,1,$30.90 
2/23/2017,Competitor A,322245,504101,R1341533,Supermarket West,1,$30.90 
2/23/2017,Competitor A,252579,505784,R1341692,Supermarket West,1,$42.90 
2/23/2017,Competitor B,198485,510623,R1342456,Supermarket West,2,$22.80 
2/23/2017,Competitor A,533718,510683,R1341768,Supermarket South-West,1,$25.90 
2/23/2017,Competitor A,226997,510683,R1341768,Supermarket South-West,2,$35.90 
2/23/2017,Competitor B,591094,510683,R1341768,Supermarket South-West,6,$21.50 
2/23/2017,Competitor B,591094,510684,R1341849,Supermarket West,1,$6.00 
2/23/2017,Competitor A,582553,510697,R1341979,Supermarket West,2,$53.80 
2/24/2017,Competitor B,620967,4022,R1344967,Supermarket West,3,$179.70 
2/24/2017,Competitor B,583164,4536,R1345040,Supermarket North-East,4,$59.80 
2/24/2017,Colgate-Palmolive,762610,5160,R1343644,Supermarket West,1,$43.60 
2/24/2017,Competitor B,583164,42533,R1345135,Supermarket South-West,2,$29.80 
2/24/2017,Competitor A,297015,95122,R1343914,Supermarket West,1,$36.00 
2/24/2017,Competitor A,297015,99367,R1344034,Supermarket West,2,$72.00 
2/24/2017,Colgate-Palmolive,915953,133064,R1343786,Supermarket West,1,$60.00 
2/24/2017,Competitor B,198485,133064,R1343786,Supermarket West,1,$11.40 
2/24/2017,Competitor B,880952,216177,R1345238,Supermarket West,3,$129.00 
2/24/2017,Competitor A,252579,247016,R1344125,Supermarket South-West,1,$43.90 
2/24/2017,Competitor A,297015,247016,R1344125,Supermarket South-West,2,$71.80 
2/24/2017,Competitor B,315236,249977,R1345425,Supermarket West,2,$67.40 
2/24/2017,Competitor A,477783,250175,R1344216,Supermarket West,3,$92.70 
2/24/2017,Competitor B,198485,250175,R1344216,Supermarket West,1,$11.40 
2/24/2017,Competitor B,776126,371377,R1344713,Supermarket West,2,$119.80 
2/24/2017,Competitor B,135594,452966,R1344861,Supermarket South,1,$9.20 
2/24/2017,Competitor B,709381,489808,R1345516,Supermarket West,1,$43.00 
2/24/2017,Competitor A,948610,489849,R1344395,Supermarket West,1,$42.90 
2/24/2017,Competitor B,880952,491372,R1344429,Supermarket West,3,$126.00 
2/24/2017,Competitor B,640845,493913,R1344574,Supermarket West,1,$39.80 
2/24/2017,Colgate-Palmolive,348047,505195,R1343888,Supermarket North,1,$37.20 
2/24/2017,Competitor B,419762,510308,R1345833,Supermarket North-East,5,$128.00 
2/24/2017,Competitor B,583164,510790,R1345939,Supermarket North-East,5,$149.50 
2/24/2017,Competitor B,709381,510791,R1346087,Supermarket West,1,$43.00 
2/24/2017,Competitor B,537012,510838,R1346195,Supermarket West,2,$86.00 
2/25/2017,Colgate-Palmolive,905356,93487,R1346259,Supermarket South,1,$43.90 
2/25/2017,Competitor B,537012,97879,R1347347,Supermarket West,2,$84.00 
2/25/2017,Competitor B,359784,97879,R1347347,Supermarket West,1,$39.80 
2/25/2017,Colgate-Palmolive,300035,140833,R1346337,Supermarket West,2,$120.00 
2/25/2017,Competitor A,812610,211936,R1346897,Supermarket South,1,$16.00 
2/25/2017,Competitor B,385150,211936,R1346897,Supermarket South,1,$38.20 
2/25/2017,Colgate-Palmolive,905356,233311,R1346414,Supermarket North,1,$35.80 
2/25/2017,Competitor A,422570,416668,R1346995,Supermarket West,1,$37.60 
2/25/2017,Competitor B,537012,467854,R1347552,Supermarket West,1,$42.00 
2/25/2017,Competitor B,620967,470233,R1347658,Supermarket North,1,$71.50 
2/25/2017,Colgate-Palmolive,926954,487131,R1346521,Supermarket East,1,$43.80 
2/25/2017,Competitor B,198485,494818,R1347798,Supermarket North,1,$14.50 
2/25/2017,Competitor A,249666,507006,R1347068,Supermarket West,1,$37.60 
2/25/2017,Competitor A,297015,507006,R1347068,Supermarket West,2,$72.00 
2/25/2017,Competitor A,422570,507540,R1347180,Supermarket South-West,1,$37.90 
2/25/2017,Competitor A,665803,507540,R1347180,Supermarket South-West,1,$35.90 
2/25/2017,Competitor B,555673,511053,R1347254,Supermarket West,1,$42.00 
2/26/2017,Competitor A,847578,1942,R1348423,Supermarket West,1,$11.00 
2/26/2017,Colgate-Palmolive,300035,11463,R1347816,Supermarket North,1,$52.30 
2/26/2017,Competitor A,177017,38039,R1348513,Supermarket West,1,$36.00 
2/26/2017,Competitor A,297015,72990,R1348631,Supermarket West,1,$36.00 
2/26/2017,Colgate-Palmolive,209000,198843,R1347941,Supermarket South,1,$55.00 
2/26/2017,Competitor B,139932,198843,R1347941,Supermarket South,1,$65.00 
2/26/2017,Colgate-Palmolive,227633,224240,R1348023,Supermarket West,5,$218.00 
2/26/2017,Competitor B,537012,224240,R1348023,Supermarket West,4,$168.00 
2/26/2017,Competitor B,583164,244972,R1349277,Supermarket North-East,6,$179.40 
2/26/2017,Colgate-Palmolive,227633,367596,R1348111,Supermarket West,1,$43.60 
2/26/2017,Competitor B,904468,445251,R1348972,Supermarket North-West,2,$81.80 
2/26/2017,Competitor B,620967,470233,R1349484,Supermarket West,1,$59.90 
2/26/2017,Competitor B,620967,488558,R1349560,Supermarket West,1,$59.90 
2/26/2017,Competitor B,537012,489808,R1349671,Supermarket West,2,$84.00 
2/26/2017,Competitor B,709381,489808,R1349671,Supermarket West,1,$42.00 
2/26/2017,Competitor A,909225,491486,R1348744,Supermarket West,1,$36.90 
2/26/2017,Competitor B,315236,494778,R1349729,Supermarket South-West,4,$61.80 
2/26/2017,Colgate-Palmolive,227633,503084,R1348294,Supermarket West,4,$43.60 
2/26/2017,Competitor B,422968,504800,R1349874,Supermarket North-West,1,$35.50 
2/26/2017,Colgate-Palmolive,905356,505127,R1348385,Supermarket West,2,$78.00 
2/26/2017,Competitor B,555673,509423,R1349067,Supermarket West,3,$126.00 
2/27/2017,Competitor B,849497,202180,R1350912,Supermarket West,1,$39.80 
2/27/2017,Colgate-Palmolive,915953,205412,R1349950,Supermarket North,1,$51.70 
2/27/2017,Colgate-Palmolive,762610,233422,R1350039,Supermarket North,2,$110.00 
2/27/2017,Competitor B,855059,233422,R1350039,Supermarket North,1,$71.50 
2/27/2017,Competitor B,732190,246394,R1350641,Supermarket West,2,$119.80 
2/27/2017,Competitor B,720906,365618,R1350154,Supermarket North,2,$88.00 
2/27/2017,Competitor B,135594,499559,R1350719,Supermarket South,1,$9.20 
2/27/2017,Competitor A,177017,508524,R1350367,Supermarket West,1,$36.00 
2/27/2017,Competitor A,948610,511095,R1350411,Supermarket West,3,$128.70 
2/27/2017,Competitor B,709381,511378,R1351057,Supermarket West,3,$86.00 
2/27/2017,Competitor A,252579,511413,R1350519,Supermarket West,2,$85.80 
2/27/2017,Competitor B,855059,511561,R1350886,Supermarket West,1,$59.90 
2/28/2017,Competitor A,252579,88035,R1351380,Supermarket South-West,1,$43.90 
2/28/2017,Competitor A,948610,88035,R1351380,Supermarket South-West,1,$43.90 
2/28/2017,Competitor A,297015,232757,R1351541,Supermarket West,3,$108.00 
2/28/2017,Competitor B,880952,232757,R1351541,Supermarket West,2,$86.00 
2/28/2017,Colgate-Palmolive,300035,482452,R1351139,Supermarket North,2,$104.60 
2/28/2017,Competitor B,315236,488707,R1351865,Supermarket North,1,$37.00 
2/28/2017,Competitor B,555673,494778,R1351741,Supermarket West,1,$43.00 
2/28/2017,Competitor A,113733,504972,R1351662,Supermarket West,1,$26.90 
2/28/2017,Colgate-Palmolive,863562,511805,R1351248,Supermarket North-East,1,$32.50 
2/28/2017,Competitor B,796801,511805,R1351248,Supermarket North-East,2,$75.80 
